id	text	HS	TR	AG
20209	El asesinato siglo / siguiente hace en nombre de el Antifascismo. Imbeciles comisión tomo hacen que esta escoria crezca.	0	0	0
20211	Cállate zorra político	1	1	1
20212	Mira en un futuro busca trabajos en los que tomo quieran pORQUE NO MERECES ESTA PUTA MIERDA don TRATO	0	0	0
20214	"Transparencia Venezuela Cuando un indocumentado pasa de reposero y chocador de autobuses de el metro a ""manejar"" la política económica de el país que hugo chávez ya había destruido, tenemos el resultado de la Vzla completamente destruida."	1	1	1
20215	Ultra pendeja este ciudadano común, teatro le bajo pelotudis, esposelo y 6 horas arroba calabozo.. Vago indocumentado...	1	1	1
20216	Brigada humanitaria lleva agua a inmigrantes que cruzan desierto	0	0	0
20217	Muchas personas creen que / qué una mujer es abusada o acosada por ir muy descubierta, pero yo he visto acoso a mujeres por lo contrario también, mujeres cuya religión o creencias son otras y son acosadas por eso. Eso demuestra que / qué hay un standard tácito de mujer, y que / qué siglo / siguiente espera sea cubierto	0	0	0
20218	JACKIE Y HYDE MERECIAN ESTAR JUNTOS LA PUTA MADRE QUIERO ROMPER TODO	0	0	0
20219	"Reino Unido cero cristianos entre los 1,112 sirios ""refugiados"" reubicados en esd país en lo que véase / verso de año, en 2017 sin lugar de edición / sus labores / sin indicación de el lugar de edición reibicaron a 11. Una clara predisposición a favor de supremacistas fundamentalistas islámicos. Absurdo y suicida."	1	0	1
20220	¡BUENO Y TU ERES UNA PUTA ARRASTRADA! Laidy Gómez cargó contra Guanipa y lo tachó de 'divisionista' vía	1	1	1
20221	Y por qué el.peor insulto que siglo / siguiente tomo ocurre contra una mujer es puta?? Es mucho por orden ser violador y/o asesino. Siendo putas sin lugar de edición / sus labores / sin indicación de el lugar de edición perdemos nosotras... Pero, ahí está, el machismo cultural. 'Eh, que / qué yo nota soy racista, que / qué tengo un amigo negro'.	0	0	0
20222	Del árbol de el silencio pende el fruto de la seguridad-Proverbio Árabe	0	0	0
20223	cuando nota tengo a nico mediodía novia es mediodía perra	1	1	1
20224	Estoy FLIPANDO. Le estaba diciendo a este chico que mediodía padre pegaba e insultaba antes de el mediodía madre, que tiene dos denuncias por violencia de género y órdenes de alejamiento y siglo / siguiente puso a decir que él jamás pensaría que la mujer tiene razón, que siglo / siguiente eso mediodía pasó antes de el mediodía es porque soy árabe	1	0	0
20225	El acoso sexual empieza a destaparse en la industria musical: poderoso magnate acusado de violación por varias ...	0	0	0
20226	Estoy haciendo el check-in a una muchacha de los Emiratos Árabes. Ella: ese tatuaje es árabe, ¿no? Yo: siglo / siguiente (yo pensando página dentro: por Dios y por Alá que el significado sea lo que yo quería ) Ella: es tal (una palabra rara en árabe) Yo: majestad / madre la dice en inglés y yo: ¡Sí!	0	0	0
20227	No puedo con lo que dice la canción de ‘que perra mediodía amiga’: y tomo eres perra, ládrame	1	1	1
20228	No todos tenemos tus mañas zorra	1	1	1
20229	Deja de provocarme maldita perra	1	1	1
20230	Joder Nagore cállate de una puta vez pesada de los cojones arroba dios la odio por qué tan tonta diooos espero que nota mediodía denuncie y vaya a la cárcel por esto Nagore vete a llorar arroba Deluxe por tomo nariz	0	0	0
20231	Pregunta para la izquierda. Esta es para nota. san abrimos las fronteras indiscriminadamente y sin control, y un inmigrante agrede a una mujer, inmigrante también, con la que está en una relación sentimental, ¿cómo siglo / siguiente le localiza para citarle a juicio después de la agresión?	1	0	0
20233	Que cuza antes la calle, una mujer inteligente o una tortuga vieja? Una tortuga vieja porque las mujeres inteligentes nota existen ...	1	0	0
20234	Pero imbecil, nota ves que nota haces reir a nadie jala bolas, callete quedate comisión muerto escoria	0	0	0
20235	CÓMO QUE TE FOLLAS A UNA PERRA Y OLVIDAS san NOMBRE:0 Sí, bebé, mediodía gusta mucho tomo inglés, podrías enseñarme un poco	1	0	1
20236	la educación sexual también es aprender que las mujeres con polla existen y son víctimas de violacion... Violan los hombres nota las pollas.	0	0	0
20237	Cómo supero Arabe.	0	0	0
20238	Temon Árabe	0	0	0
20239	Estudiante Sueca Elin Ersson, Impide Deportación don usted Solicitante don Asilo Afgano	0	0	0
20240	Mierda,mierda y sin lugar de edición / sus labores / sin indicación de el lugar de edición mierda viene de África, único sitio para recoger, toda esa basura, musulmono africana.	1	0	1
20242	Cállate puta, zorra, borracha, drogadictaaa.	1	1	1
