18563	0	0	0
18564	1	0	1
18565	0	0	0
18566	0	0	0
18567	0	0	0
18568	1	0	1
18569	1	0	1
18570	0	0	0
18571	1	0	1
18572	0	0	1
18573	0	0	0
18574	1	0	0
18575	1	0	0
18576	0	0	0
18577	0	0	0
18578	0	0	1
18579	0	0	0
18580	0	0	0
18581	0	0	0
18582	0	0	0
18583	0	0	0
18584	1	0	1
18585	1	0	1
18586	1	0	0
18587	1	1	1
18588	0	0	0
18589	0	0	0
18590	0	0	0
18591	0	0	0
18592	1	0	1
18593	1	0	1
18594	0	0	0
18595	0	0	0
18596	1	0	1
18597	1	0	1
18598	0	0	0
18599	0	0	0
18600	1	0	1
18601	0	0	0
18602	0	0	0
18603	1	0	1
18604	1	0	0
18605	0	0	0
18606	0	0	0
18607	0	0	0
18608	1	0	1
18609	0	0	0
18610	0	0	0
18611	0	0	0
18612	0	0	0
18613	1	0	0
18614	1	0	1
18615	0	0	0
18616	1	1	1
18617	0	0	0
18618	0	0	0
18619	0	0	0
18620	0	0	0
18621	0	0	0
18622	0	0	0
18623	1	0	1
18624	1	0	0
18625	1	0	1
18626	0	0	0
18627	0	0	0
18628	0	0	0
18629	0	0	0
18630	0	0	0
18631	0	0	1
18632	0	1	0
18633	0	0	0
18634	1	0	0
18635	0	0	0
18636	0	0	0
18637	0	0	0
18638	0	0	0
18639	0	0	0
18640	0	0	0
18641	1	0	1
18642	0	0	0
18643	0	0	0
18644	0	0	0
18645	1	0	1
18646	0	0	0
18647	0	0	0
18648	0	0	0
18649	0	0	0
18650	0	0	0
18651	0	0	0
18652	0	0	0
18653	0	0	0
18654	0	0	0
18655	0	0	0
18656	0	0	0
18657	0	0	0
18658	0	0	0
18659	0	0	0
18660	1	0	0
18661	0	0	0
18662	0	0	0
18663	1	0	0
18664	0	0	0
18665	1	0	1
18666	1	0	0
18667	1	0	0
18668	0	0	1
18669	0	0	0
18670	0	0	0
18671	0	0	0
18672	0	0	0
18673	0	0	1
18674	0	0	0
18675	0	0	0
18676	1	0	0
18677	0	0	0
18678	0	0	0
18679	1	0	1
18680	0	0	0
18681	0	0	0
18682	0	0	0
18683	0	0	0
18684	1	0	1
18685	1	0	1
18686	0	0	0
18687	0	0	0
18688	0	0	0
18689	0	0	0
18690	0	0	0
18691	0	0	0
18692	0	0	0
18693	0	0	0
18694	1	0	1
18695	0	0	0
18696	0	0	0
18697	0	0	0
18698	0	0	0
18699	0	0	0
18700	0	0	0
18701	1	1	1
18702	1	1	0
18703	0	0	0
18704	0	1	0
18705	1	1	1
18706	1	1	1
18707	0	0	0
18708	1	1	1
18709	1	1	0
18710	0	0	0
18711	0	1	0
18712	0	1	0
18713	1	0	0
18714	0	0	0
18715	1	1	0
18716	0	0	0
18717	1	1	0
18718	1	1	0
18719	0	1	0
18720	0	0	0
18721	1	1	0
18722	1	1	1
18723	1	0	0
18724	0	0	0
18725	0	0	0
18726	1	1	0
18727	0	1	0
18728	1	1	1
18729	1	1	0
18730	1	1	0
18731	1	1	0
18732	1	1	1
18733	0	0	0
18734	0	1	0
18735	1	1	0
18736	1	1	0
18737	0	0	0
18738	1	1	1
18739	0	1	0
18740	0	1	0
18741	1	1	0
18742	0	0	0
18743	1	1	0
18744	0	1	0
18745	1	1	1
18746	1	1	1
18747	1	1	0
18748	1	1	0
18749	1	1	0
18750	1	1	1
18751	1	1	0
18752	1	1	0
18753	1	1	0
18754	1	1	0
18755	0	0	0
18756	0	0	0
18757	0	0	0
18758	1	0	0
18759	1	1	0
18760	1	0	0
18761	0	0	0
18762	1	0	1
18763	1	1	1
18764	1	1	1
18765	1	1	1
18766	0	0	0
18767	1	1	1
18768	0	0	0
18769	1	1	0
18770	1	1	1
18771	1	1	1
18772	1	1	1
18773	0	1	0
18774	1	1	0
18775	1	0	0
18776	1	1	1
18777	1	1	0
18778	1	1	0
18779	0	1	0
18780	1	1	0
18781	1	1	0
18782	0	1	0
18783	0	0	0
18784	0	1	0
18785	1	0	0
18786	0	0	0
18787	1	1	1
18788	1	1	1
18789	1	1	1
18790	0	0	0
18791	0	0	0
18792	1	1	1
18793	1	1	1
18794	1	1	0
18795	1	0	0
18796	0	1	0
18797	0	1	0
18798	1	1	0
18799	0	0	0
18800	1	1	1
18801	1	1	0
18802	1	1	1
18803	0	0	0
18804	1	1	0
18805	1	1	0
18806	1	1	1
18807	1	1	0
18808	1	0	0
18809	0	1	0
18810	1	1	0
18811	1	1	0
18812	1	1	0
18813	0	1	0
18814	1	1	0
18815	0	0	0
18816	1	1	0
18817	1	1	1
18818	0	1	0
18819	0	0	0
18820	1	1	1
18821	1	0	0
18822	1	1	0
18823	1	1	0
18824	1	0	0
18825	0	1	0
18826	1	1	0
18827	0	1	0
18828	0	1	0
18829	1	1	0
18830	1	1	0
18831	1	1	1
18832	1	1	1
18833	0	0	0
18834	1	1	0
18835	1	0	0
18836	1	1	1
18837	0	0	0
18838	0	0	0
18839	0	0	0
18840	0	0	0
18841	0	0	0
18842	0	0	0
18843	0	0	0
18844	1	0	0
18845	1	1	0
18846	1	1	0
18847	1	1	0
18848	1	1	0
18849	0	1	0
18850	1	1	1
18851	1	1	0
18852	0	1	0
18853	1	0	0
18854	1	1	0
18855	1	1	0
18856	0	1	0
18857	0	1	0
18858	1	1	0
18859	0	0	0
18860	0	1	0
18861	1	1	1
18862	1	1	0
18863	0	0	0
18864	0	0	0
18865	1	1	0
18866	1	0	0
18867	1	1	0
18868	1	1	0
18869	1	1	1
18870	1	1	0
18871	1	1	0
18872	1	1	1
18873	1	1	1
18874	0	0	0
18875	0	0	0
18876	0	0	0
18877	1	1	0
18878	1	1	1
18879	1	1	1
18880	0	1	0
18881	1	1	0
18882	1	1	1
18883	1	1	0
18884	1	1	1
18885	1	1	0
18886	1	0	0
18887	1	1	0
18888	0	1	0
18889	0	0	0
18890	0	0	0
18891	1	1	0
18892	1	1	0
18893	1	1	1
18894	0	0	0
18895	1	1	1
18896	1	1	0
18897	0	1	0
18898	1	1	0
18899	1	1	1
18900	1	1	1
18901	0	1	0
18902	1	1	0
18903	1	1	0
18904	0	0	0
18905	0	0	0
18906	1	1	1
18907	1	1	1
18908	0	0	0
18909	1	1	1
18910	1	1	0
18911	1	1	0
18912	1	1	1
18913	1	1	0
18914	0	0	0
18915	1	1	0
18916	1	1	0
18917	1	0	1
18918	0	0	0
18919	1	1	1
18920	1	1	1
18921	1	0	0
18922	1	1	0
18923	1	1	0
18924	1	1	1
18925	1	1	0
18926	1	1	1
18927	1	1	1
18928	1	1	0
18929	0	1	0
18930	0	0	0
18931	1	1	0
18932	1	0	0
18933	1	0	1
18934	0	0	0
18935	0	0	0
18936	1	1	0
18937	1	1	0
18938	1	1	1
18939	0	0	0
18940	1	1	0
18941	1	1	1
18942	1	1	0
18943	0	0	0
18944	1	0	0
18945	1	1	1
18946	0	0	0
18947	1	1	1
18948	0	1	0
18949	1	0	0
18950	1	1	0
18951	0	0	0
18952	1	1	0
18953	0	1	1
18954	1	1	0
18955	1	1	0
18956	1	1	0
18957	0	0	0
18958	0	0	0
18959	0	1	0
18960	1	1	1
18961	1	1	1
18962	0	0	0
18963	1	1	0
18964	1	1	0
18965	1	1	1
18966	1	1	0
18967	1	1	0
18968	0	0	0
18969	1	0	0
18970	1	1	0
18971	0	0	0
18972	1	1	1
18973	1	1	0
18974	1	1	1
18975	0	1	0
18976	0	0	0
18977	0	1	0
18978	1	1	0
18979	1	1	0
18980	0	0	0
18981	0	0	0
18982	1	1	0
18983	0	0	0
18984	0	0	0
18985	0	1	0
18986	1	1	0
18987	1	1	1
18988	1	1	1
18989	1	1	1
18990	1	1	1
18991	0	0	0
18992	1	1	1
18993	1	1	0
18994	1	0	0
18995	1	1	1
18996	1	1	1
18997	1	1	0
18998	0	0	0
18999	0	0	0
19000	1	1	0
19001	1	1	0
19002	1	1	1
19003	0	0	0
19004	1	1	0
19005	0	0	0
19006	1	1	0
19007	0	0	0
19008	0	1	1
19009	1	1	0
19010	1	1	1
19011	1	1	0
19012	1	1	1
19013	1	1	1
19014	1	1	0
19015	1	1	0
19016	1	1	1
19017	1	1	0
19018	1	0	0
19019	1	1	0
19020	0	1	0
19021	0	0	0
19022	1	0	0
19023	1	1	0
19024	1	1	0
19025	0	0	0
19026	0	0	0
19027	0	0	0
19028	1	0	0
19029	1	1	1
19030	0	0	0
19031	0	0	0
19032	0	0	0
19033	1	1	1
19034	0	1	0
19035	1	1	1
19036	1	1	1
19037	0	1	0
19038	1	1	0
19039	1	1	1
19040	0	0	0
19041	0	0	0
19042	1	1	1
19043	0	0	0
19044	0	0	0
19045	1	1	0
19046	0	1	0
19047	0	1	0
19048	0	1	0
19049	0	1	0
19050	0	0	0
19051	0	1	0
19052	1	1	0
19053	0	0	0
19054	0	1	0
19055	1	1	0
19056	1	0	0
19057	1	1	0
19058	1	1	1
19059	1	1	0
19060	0	0	0
19061	0	0	0
19062	1	1	0
19063	0	0	0
19064	1	0	0
19065	1	1	0
19066	0	1	0
19067	0	1	0
19068	0	0	0
19069	1	1	0
19070	1	1	0
19071	0	0	0
19072	1	1	0
19073	0	1	0
19074	0	0	0
19075	1	1	0
19076	1	1	0
19077	1	1	1
19078	1	1	0
19079	1	1	0
19080	0	0	0
19081	1	1	1
19082	1	1	0
19083	0	0	0
19084	1	1	1
19085	0	0	0
19086	1	1	1
19087	0	0	0
19088	1	1	0
19089	1	1	0
19090	1	1	0
19091	1	1	0
19092	1	1	1
19093	1	0	0
19094	0	0	0
19095	1	0	0
19096	1	1	1
19097	1	1	0
19098	1	0	0
19099	0	0	0
19100	1	1	0
19101	1	1	1
19102	0	0	1
19103	1	1	1
19104	0	0	0
19105	0	0	0
19106	0	0	0
19107	1	1	0
19108	0	0	0
19109	1	1	1
19110	1	1	1
19111	1	1	0
19112	1	1	0
19113	1	1	0
19114	1	1	1
19115	0	0	0
19116	0	1	0
19117	1	1	1
19118	1	0	0
19119	0	0	0
19120	0	1	0
19121	1	0	0
19122	1	1	0
19123	1	1	0
19124	0	0	0
19125	1	1	1
19126	1	1	0
19127	0	0	0
19128	1	1	0
19129	1	1	0
19130	0	0	0
19131	1	1	1
19132	0	0	0
19133	1	1	1
19134	0	0	0
19135	0	0	0
19136	1	1	0
19137	0	0	0
19138	1	1	1
19139	1	1	1
19140	1	1	0
19141	1	1	1
19142	1	1	1
19143	0	1	0
19144	0	0	0
19145	1	1	1
19146	0	0	0
19147	1	1	1
19148	1	0	0
19149	0	1	0
19150	1	1	0
19151	0	0	0
19152	0	0	0
19153	0	0	0
19154	1	1	0
19155	0	0	0
19156	0	1	0
19157	1	1	1
19158	1	1	0
19159	0	0	0
19160	1	1	0
19161	1	1	0
19162	0	1	0
19163	1	1	0
19164	0	1	0
19165	1	1	0
19166	0	1	0
19167	0	0	0
19168	1	0	0
19169	1	1	1
19170	1	0	1
19171	1	0	0
19172	1	0	0
19173	1	1	0
19174	1	1	0
19175	1	1	0
19176	1	1	1
19177	0	1	0
19178	0	0	0
19179	1	0	0
19180	0	0	0
19181	1	1	0
19182	1	1	0
19183	1	1	0
19184	0	1	0
19185	1	1	0
19186	1	1	0
19187	1	1	1
19188	0	0	0
19189	1	1	0
19190	0	1	0
19191	0	0	0
19192	0	0	0
19193	0	0	0
19194	1	1	0
19195	1	1	0
19196	1	1	1
19197	1	1	1
19198	1	1	1
19199	1	1	0
19200	1	1	0
